1
1
1
1
1
157
481
3077
4537
481
5057
481
5058
5057
482
0
0
0
0
0
0
1
1
1
1
1
1
458
157
4501
5057
458
458
458
458
458
5058
1
1
1
186
405
405
522
0
1
1
1
1
1
157
486
3077
486
4537
5057
486
487
5058
1
1
1
1
186
381
381
522
1
1
2
0
1
0
1
0
0
1
1
1
0
1
1
4
4
13
1
1
1
2
1
1
1
1
34
86
33
33
1546
1113
1594
1594
1637
1610
1637
1637
1654
1681
1722
1733
1862
1862
1785
1785
2010
1813
1813
2122
2441
2702
2485
3025
2838
3133
2838
3593
3749
2838
3809
3989
2838
2838
4041
4085
2874
2874
4161
2910
2910
4221
2946
2946
4289
2982
2982
4349
3018
3018
4449
4493
3054
4545
4717
3054
4777
4965
3054
3054
5009
5061
3090
3090
5161
3126
3126
5213
5401
3162
5453
6729
3162
6885
6945
3162
7133
3162
3162
7177
7221
3198
3198
7305
3234
3234
7405
7449
3270
3270
7525
7601
3306
3306
7685
3342
3342
7753
3378
3378
7797
7945
3414
3414
8021
3450
3450
8145
3486
3486
8197
3522
3522
8249
3558
3558
8301
3594
3594
8353
3630
3630
8413
8457
3666
8501
8553
3666
8661
8841
3666
9029
3666
3666
9073
9117
3702
3702
9265
9741
3738
3738
9825
3774
3774
9885
3810
3810
9929
3854
3854
10125
10169
3890
10221
10401
3890
10437
10625
3890
3890
10669
10721
3926
3926
10805
3962
3962
10865
3998
3998
10925
4034
4034
10985
4070
4070
11101
11145
4106
11197
11385
4106
11421
11561
4106
11673
11717
4106
0
1
1
1
1
135
0
1
1
1
1
136
1379
2757
136
136
4135
12403
136
136
13781
136
15159
136
16537
17915
136
136
24805
136
28939
136
31695
34298
136
136
37054
136
41188
136
42566
136
42719
136
44097
136
46853
48231
136
136
52365
136
53743
136
55121
136
56499
136
60633
136
64767
136
66145
136
68901
71504
136
136
78394
136
81150
136
83906
136
86662
136
89418
136
90796
136
93552
136
96308
136
97686
136
97839
136
99217
136
101973
103351
136
136
106107
136
107485
136
108863
111619
136
136
112997
114375
136
136
115753
136
118509
136
119887
136
121265
136
124021
125399
136
136
126777
128155
136
136
130911
136
132289
136
133667
135045
136
136
136423
140557
136
136
136
135
142908
748
142908
137
748
136
14
13
15
0
0
1
1
1
1
21
21
11
11
55
55
32
32
77
77
38
38
115
44
153
72
72
191
78
205
78
206
4106
11761
11805
4142
4142
11881
4178
4178
11941
4214
4214
12017
4250
4250
12053
4286
4286
12089
4322
4322
12125
4358
4358
12161
4394
4394
12197
4430
4430
12233
4466
4466
12269
4502
4502
12305
4538
4538
12341
4574
4574
12377
4610
4610
12413
4646
4646
12449
4682
4682
12485
4718
4718
12521
12565
12609
4754
0
0
1
12681
1
1
12749
4754
4754
4754
12841
4790
4790
12877
4826
4826
12913
4862
4862
12949
4898
4898
12985
4934
4934
13021
4970
4970
13057
5006
5006
1
21
21
15
13093
5042
5042
13177
5078
5078
13213
5114
5114
13249
5150
5150
13285
5186
5186
13321
5222
5222
13357
5258
5258
13393
5294
5294
13429
5330
5330
13465
5366
5366
13501
5402
5402
13537
5438
5438
13573
5474
5474
13609
5510
5510
15
13645
55
35
35
78
41
97
112
47
119
126
47
133
140
47
154
161
47
168
13681
5546
13805
5546
47
5546
13849
5582
5582
13885
5618
5618
47
13921
177
53
0
0
1
13957
53
5654
225
1
1
2
264
14041
59
14117
5654
5654
14185
5690
5690
14221
5726
5726
59
14257
288
0
0
1
65
336
1
1
2
375
71
14293
5762
5762
14449
5798
5798
14485
5834
5834
14521
5870
5870
71
399
14557
14593
5906
76
5906
14669
5942
5942
14705
5978
5978
14741
6014
6014
14777
6050
6050
14813
6086
6086
15609
6122
6122
15645
6158
6158
15681
6194
6194
76
15717
445
82
0
0
1
82
492
1
1
2
531
88
15753
6230
6230
15909
6266
6266
15945
6302
6302
88
15981
555
0
0
1
94
603
1
1
2
642
100
16017
6338
6338
16173
6374
6374
16209
6410
6410
16245
6446
6446
16281
6482
6482
16341
16377
6518
6518
16445
6554
6554
16481
6590
6590
16517
6626
6626
16553
6662
6662
16629
6698
6698
16665
6734
6734
16701
6770
6770
100
666
0
0
1
106
714
1
1
2
753
112
16737
6806
6806
16773
6842
6842
16809
6878
6878
16845
6914
6914
16889
6950
6950
16933
6986
6986
16977
7022
7022
17013
7058
7058
17049
7094
7094
17085
7130
7130
17121
7166
7166
17157
7202
7202
112
777
791
17193
118
792
17229
7238
17425
17613
7238
7238
17657
17701
7274
7274
17777
7310
7310
17837
7346
7346
17913
7382
7382
17997
18041
7418
18093
7418
7454
18269
7514
7514
